Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poradie na hlasovacom lístku,Meno,Priezvisko,Poèet platnıch hlasov,Podiel platnıch hlasov z platnıch hlasov pre všetkıch kandidátov v %,Kandidát
8,Košickı kraj,803,Michalovce,809,Sobrance,522627,Koòuš,2,Zuzana,Èaputová,  18,12.58,
8,Košickı kraj,803,Michalovce,809,Sobrance,522627,Koòuš,3,Martin,Daòo,  2,1.39,
8,Košickı kraj,803,Michalovce,809,Sobrance,522627,Koòuš,4,Štefan,Harabin,  38,26.57,
8,Košickı kraj,803,Michalovce,809,Sobrance,522627,Koòuš,5,Eduard,Chmelár,  11,7.69,
8,Košickı kraj,803,Michalovce,809,Sobrance,522627,Koòuš,6,Marian,Kotleba,  23,16.08,
8,Košickı kraj,803,Michalovce,809,Sobrance,522627,Koòuš,7,Milan,Krajniak,  3,2.09,
8,Košickı kraj,803,Michalovce,809,Sobrance,522627,Koòuš,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522627,Koòuš,9,František,Mikloško,  8,5.59,
8,Košickı kraj,803,Michalovce,809,Sobrance,522627,Koòuš,10,Robert,Mistrík,  1,0.69,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522627,Koòuš,11,Maroš,Šefèoviè,  39,27.27,
8,Košickı kraj,803,Michalovce,809,Sobrance,522627,Koòuš,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522627,Koòuš,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522627,Koòuš,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522627,Koòuš,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522643,Korom¾a,1,Béla,Bugár,  9,5.88,
8,Košickı kraj,803,Michalovce,809,Sobrance,522643,Korom¾a,2,Zuzana,Èaputová,  30,19.60,
8,Košickı kraj,803,Michalovce,809,Sobrance,522643,Korom¾a,3,Martin,Daòo,  1,0.65,
8,Košickı kraj,803,Michalovce,809,Sobrance,522643,Korom¾a,4,Štefan,Harabin,  40,26.14,
8,Košickı kraj,803,Michalovce,809,Sobrance,522643,Korom¾a,5,Eduard,Chmelár,  3,1.96,
8,Košickı kraj,803,Michalovce,809,Sobrance,522643,Korom¾a,6,Marian,Kotleba,  19,12.41,
8,Košickı kraj,803,Michalovce,809,Sobrance,522643,Korom¾a,7,Milan,Krajniak,  2,1.30,
8,Košickı kraj,803,Michalovce,809,Sobrance,522643,Korom¾a,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522643,Korom¾a,9,František,Mikloško,  9,5.88,
8,Košickı kraj,803,Michalovce,809,Sobrance,522643,Korom¾a,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522643,Korom¾a,11,Maroš,Šefèoviè,  38,24.83,
8,Košickı kraj,803,Michalovce,809,Sobrance,522643,Korom¾a,12,Róbert,Švec,  1,0.65,
8,Košickı kraj,803,Michalovce,809,Sobrance,522643,Korom¾a,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522643,Korom¾a,14,Juraj,Zábojník,  1,0.65,
8,Košickı kraj,803,Michalovce,809,Sobrance,522643,Korom¾a,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522660,Krèava,1,Béla,Bugár,  6,3.97,
8,Košickı kraj,803,Michalovce,809,Sobrance,522660,Krèava,2,Zuzana,Èaputová,  17,11.25,
8,Košickı kraj,803,Michalovce,809,Sobrance,522660,Krèava,3,Martin,Daòo,  2,1.32,
8,Košickı kraj,803,Michalovce,809,Sobrance,522660,Krèava,4,Štefan,Harabin,  54,35.76,
8,Košickı kraj,803,Michalovce,809,Sobrance,522660,Krèava,5,Eduard,Chmelár,  12,7.94,
8,Košickı kraj,803,Michalovce,809,Sobrance,522660,Krèava,6,Marian,Kotleba,  19,12.58,
8,Košickı kraj,803,Michalovce,809,Sobrance,522660,Krèava,7,Milan,Krajniak,  5,3.31,
8,Košickı kraj,803,Michalovce,809,Sobrance,522660,Krèava,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522660,Krèava,9,František,Mikloško,  4,2.64,
8,Košickı kraj,803,Michalovce,809,Sobrance,522660,Krèava,10,Robert,Mistrík,  1,0.66,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522660,Krèava,11,Maroš,Šefèoviè,  30,19.86,
8,Košickı kraj,803,Michalovce,809,Sobrance,522660,Krèava,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522660,Krèava,13,Bohumila,Tauchmannová,  1,0.66,
8,Košickı kraj,803,Michalovce,809,Sobrance,522660,Krèava,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522660,Krèava,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522678,Kristy,1,Béla,Bugár,  1,1.28,
8,Košickı kraj,803,Michalovce,809,Sobrance,522678,Kristy,2,Zuzana,Èaputová,  10,12.82,
8,Košickı kraj,803,Michalovce,809,Sobrance,522678,Kristy,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522678,Kristy,4,Štefan,Harabin,  23,29.48,
8,Košickı kraj,803,Michalovce,809,Sobrance,522678,Kristy,5,Eduard,Chmelár,  2,2.56,
8,Košickı kraj,803,Michalovce,809,Sobrance,522678,Kristy,6,Marian,Kotleba,  11,14.10,
8,Košickı kraj,803,Michalovce,809,Sobrance,522678,Kristy,7,Milan,Krajniak,  3,3.84,
8,Košickı kraj,803,Michalovce,809,Sobrance,522678,Kristy,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522678,Kristy,9,František,Mikloško,  3,3.84,
8,Košickı kraj,803,Michalovce,809,Sobrance,522678,Kristy,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522678,Kristy,11,Maroš,Šefèoviè,  23,29.48,
8,Košickı kraj,803,Michalovce,809,Sobrance,522678,Kristy,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522678,Kristy,13,Bohumila,Tauchmannová,  2,2.56,
8,Košickı kraj,803,Michalovce,809,Sobrance,522678,Kristy,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522678,Kristy,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522716,Lekárovce,1,Béla,Bugár,  3,0.94,
8,Košickı kraj,803,Michalovce,809,Sobrance,522716,Lekárovce,2,Zuzana,Èaputová,  34,10.65,
8,Košickı kraj,803,Michalovce,809,Sobrance,522716,Lekárovce,3,Martin,Daòo,  4,1.25,
8,Košickı kraj,803,Michalovce,809,Sobrance,522716,Lekárovce,4,Štefan,Harabin,  75,23.51,
8,Košickı kraj,803,Michalovce,809,Sobrance,522716,Lekárovce,5,Eduard,Chmelár,  7,2.19,
8,Košickı kraj,803,Michalovce,809,Sobrance,522716,Lekárovce,6,Marian,Kotleba,  52,16.30,
8,Košickı kraj,803,Michalovce,809,Sobrance,522716,Lekárovce,7,Milan,Krajniak,  15,4.70,
8,Košickı kraj,803,Michalovce,809,Sobrance,522716,Lekárovce,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522716,Lekárovce,9,František,Mikloško,  3,0.94,
8,Košickı kraj,803,Michalovce,809,Sobrance,522716,Lekárovce,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522716,Lekárovce,11,Maroš,Šefèoviè,  125,39.18,
8,Košickı kraj,803,Michalovce,809,Sobrance,522716,Lekárovce,12,Róbert,Švec,  1,0.31,
8,Košickı kraj,803,Michalovce,809,Sobrance,522716,Lekárovce,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522716,Lekárovce,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522716,Lekárovce,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522813,Niná Rybnica,1,Béla,Bugár,  3,2.34,
8,Košickı kraj,803,Michalovce,809,Sobrance,522813,Niná Rybnica,2,Zuzana,Èaputová,  20,15.62,
8,Košickı kraj,803,Michalovce,809,Sobrance,522813,Niná Rybnica,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522813,Niná Rybnica,4,Štefan,Harabin,  44,34.37,
8,Košickı kraj,803,Michalovce,809,Sobrance,522813,Niná Rybnica,5,Eduard,Chmelár,  2,1.56,
8,Košickı kraj,803,Michalovce,809,Sobrance,522813,Niná Rybnica,6,Marian,Kotleba,  13,10.15,
8,Košickı kraj,803,Michalovce,809,Sobrance,522813,Niná Rybnica,7,Milan,Krajniak,  4,3.12,
8,Košickı kraj,803,Michalovce,809,Sobrance,522813,Niná Rybnica,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522813,Niná Rybnica,9,František,Mikloško,  3,2.34,
8,Košickı kraj,803,Michalovce,809,Sobrance,522813,Niná Rybnica,10,Robert,Mistrík,  1,0.78,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522813,Niná Rybnica,11,Maroš,Šefèoviè,  37,28.90,
8,Košickı kraj,803,Michalovce,809,Sobrance,522813,Niná Rybnica,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522813,Niná Rybnica,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522813,Niná Rybnica,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522813,Niná Rybnica,15,Ivan,Zuzula,  1,0.78,
8,Košickı kraj,803,Michalovce,809,Sobrance,522821,Niné Nemecké,1,Béla,Bugár,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522821,Niné Nemecké,2,Zuzana,Èaputová,  10,7.35,
8,Košickı kraj,803,Michalovce,809,Sobrance,522821,Niné Nemecké,3,Martin,Daòo,  3,2.20,
8,Košickı kraj,803,Michalovce,809,Sobrance,522821,Niné Nemecké,4,Štefan,Harabin,  35,25.73,
8,Košickı kraj,803,Michalovce,809,Sobrance,522821,Niné Nemecké,5,Eduard,Chmelár,  6,4.41,
8,Košickı kraj,803,Michalovce,809,Sobrance,522821,Niné Nemecké,6,Marian,Kotleba,  12,8.82,
8,Košickı kraj,803,Michalovce,809,Sobrance,522821,Niné Nemecké,7,Milan,Krajniak,  8,5.88,
8,Košickı kraj,803,Michalovce,809,Sobrance,522821,Niné Nemecké,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522821,Niné Nemecké,9,František,Mikloško,  7,5.14,
8,Košickı kraj,803,Michalovce,809,Sobrance,522821,Niné Nemecké,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522821,Niné Nemecké,11,Maroš,Šefèoviè,  54,39.70,
8,Košickı kraj,803,Michalovce,809,Sobrance,522821,Niné Nemecké,12,Róbert,Švec,  1,0.73,
8,Košickı kraj,803,Michalovce,809,Sobrance,522821,Niné Nemecké,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522821,Niné Nemecké,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522821,Niné Nemecké,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522830,Orechová,1,Béla,Bugár,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522830,Orechová,2,Zuzana,Èaputová,  26,29.88,
8,Košickı kraj,803,Michalovce,809,Sobrance,522830,Orechová,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522830,Orechová,4,Štefan,Harabin,  22,25.28,
8,Košickı kraj,803,Michalovce,809,Sobrance,522830,Orechová,5,Eduard,Chmelár,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522830,Orechová,6,Marian,Kotleba,  2,2.29,
8,Košickı kraj,803,Michalovce,809,Sobrance,522830,Orechová,7,Milan,Krajniak,  2,2.29,
8,Košickı kraj,803,Michalovce,809,Sobrance,522830,Orechová,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522830,Orechová,9,František,Mikloško,  2,2.29,
8,Košickı kraj,803,Michalovce,809,Sobrance,522830,Orechová,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522830,Orechová,11,Maroš,Šefèoviè,  32,36.78,
8,Košickı kraj,803,Michalovce,809,Sobrance,522830,Orechová,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522830,Orechová,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522830,Orechová,14,Juraj,Zábojník,  1,1.14,
8,Košickı kraj,803,Michalovce,809,Sobrance,522830,Orechová,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522856,Ostrov,1,Béla,Bugár,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522856,Ostrov,2,Zuzana,Èaputová,  24,21.23,
8,Košickı kraj,803,Michalovce,809,Sobrance,522856,Ostrov,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522856,Ostrov,4,Štefan,Harabin,  24,21.23,
8,Košickı kraj,803,Michalovce,809,Sobrance,522856,Ostrov,5,Eduard,Chmelár,  1,0.88,
8,Košickı kraj,803,Michalovce,809,Sobrance,522856,Ostrov,6,Marian,Kotleba,  11,9.73,
8,Košickı kraj,803,Michalovce,809,Sobrance,522856,Ostrov,7,Milan,Krajniak,  5,4.42,
8,Košickı kraj,803,Michalovce,809,Sobrance,522856,Ostrov,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522856,Ostrov,9,František,Mikloško,  13,11.50,
8,Košickı kraj,803,Michalovce,809,Sobrance,522856,Ostrov,10,Robert,Mistrík,  1,0.88,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522856,Ostrov,11,Maroš,Šefèoviè,  29,25.66,
8,Košickı kraj,803,Michalovce,809,Sobrance,522856,Ostrov,12,Róbert,Švec,  1,0.88,
8,Košickı kraj,803,Michalovce,809,Sobrance,522856,Ostrov,13,Bohumila,Tauchmannová,  1,0.88,
8,Košickı kraj,803,Michalovce,809,Sobrance,522856,Ostrov,14,Juraj,Zábojník,  3,2.65,
8,Košickı kraj,803,Michalovce,809,Sobrance,522856,Ostrov,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522899,Petrovce,1,Béla,Bugár,  5,6.84,
8,Košickı kraj,803,Michalovce,809,Sobrance,522899,Petrovce,2,Zuzana,Èaputová,  15,20.54,
8,Košickı kraj,803,Michalovce,809,Sobrance,522899,Petrovce,3,Martin,Daòo,  2,2.73,
8,Košickı kraj,803,Michalovce,809,Sobrance,522899,Petrovce,4,Štefan,Harabin,  17,23.28,
8,Košickı kraj,803,Michalovce,809,Sobrance,522899,Petrovce,5,Eduard,Chmelár,  4,5.47,
8,Košickı kraj,803,Michalovce,809,Sobrance,522899,Petrovce,6,Marian,Kotleba,  5,6.84,
8,Košickı kraj,803,Michalovce,809,Sobrance,522899,Petrovce,7,Milan,Krajniak,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522899,Petrovce,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522899,Petrovce,9,František,Mikloško,  5,6.84,
8,Košickı kraj,803,Michalovce,809,Sobrance,522899,Petrovce,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522899,Petrovce,11,Maroš,Šefèoviè,  20,27.39,
8,Košickı kraj,803,Michalovce,809,Sobrance,522899,Petrovce,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522899,Petrovce,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522899,Petrovce,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522899,Petrovce,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522911,Pinkovce,1,Béla,Bugár,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522911,Pinkovce,2,Zuzana,Èaputová,  12,15.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522911,Pinkovce,3,Martin,Daòo,  3,3.75,
8,Košickı kraj,803,Michalovce,809,Sobrance,522911,Pinkovce,4,Štefan,Harabin,  26,32.50,
8,Košickı kraj,803,Michalovce,809,Sobrance,522911,Pinkovce,5,Eduard,Chmelár,  3,3.75,
8,Košickı kraj,803,Michalovce,809,Sobrance,522911,Pinkovce,6,Marian,Kotleba,  8,10.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522911,Pinkovce,7,Milan,Krajniak,  2,2.50,
8,Košickı kraj,803,Michalovce,809,Sobrance,522911,Pinkovce,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522911,Pinkovce,9,František,Mikloško,  1,1.25,
8,Košickı kraj,803,Michalovce,809,Sobrance,522911,Pinkovce,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522911,Pinkovce,11,Maroš,Šefèoviè,  23,28.75,
8,Košickı kraj,803,Michalovce,809,Sobrance,522911,Pinkovce,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522911,Pinkovce,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522911,Pinkovce,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522911,Pinkovce,15,Ivan,Zuzula,  2,2.50,
8,Košickı kraj,803,Michalovce,809,Sobrance,522929,Podhoroï,1,Béla,Bugár,  1,0.99,
8,Košickı kraj,803,Michalovce,809,Sobrance,522929,Podhoroï,2,Zuzana,Èaputová,  12,11.88,
8,Košickı kraj,803,Michalovce,809,Sobrance,522929,Podhoroï,3,Martin,Daòo,  1,0.99,
8,Košickı kraj,803,Michalovce,809,Sobrance,522929,Podhoroï,4,Štefan,Harabin,  30,29.70,
8,Košickı kraj,803,Michalovce,809,Sobrance,522929,Podhoroï,5,Eduard,Chmelár,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522929,Podhoroï,6,Marian,Kotleba,  19,18.81,
8,Košickı kraj,803,Michalovce,809,Sobrance,522929,Podhoroï,7,Milan,Krajniak,  8,7.92,
8,Košickı kraj,803,Michalovce,809,Sobrance,522929,Podhoroï,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522929,Podhoroï,9,František,Mikloško,  6,5.94,
8,Košickı kraj,803,Michalovce,809,Sobrance,522929,Podhoroï,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522929,Podhoroï,11,Maroš,Šefèoviè,  24,23.76,
8,Košickı kraj,803,Michalovce,809,Sobrance,522929,Podhoroï,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522929,Podhoroï,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522929,Podhoroï,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522929,Podhoroï,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522937,Porostov,1,Béla,Bugár,  1,1.03,
8,Košickı kraj,803,Michalovce,809,Sobrance,522937,Porostov,2,Zuzana,Èaputová,  11,11.34,
8,Košickı kraj,803,Michalovce,809,Sobrance,522937,Porostov,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522937,Porostov,4,Štefan,Harabin,  24,24.74,
8,Košickı kraj,803,Michalovce,809,Sobrance,522937,Porostov,5,Eduard,Chmelár,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522937,Porostov,6,Marian,Kotleba,  8,8.24,
8,Košickı kraj,803,Michalovce,809,Sobrance,522937,Porostov,7,Milan,Krajniak,  10,10.30,
8,Košickı kraj,803,Michalovce,809,Sobrance,522937,Porostov,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522937,Porostov,9,František,Mikloško,  2,2.06,
8,Košickı kraj,803,Michalovce,809,Sobrance,522937,Porostov,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522937,Porostov,11,Maroš,Šefèoviè,  41,42.26,
8,Košickı kraj,803,Michalovce,809,Sobrance,522937,Porostov,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522937,Porostov,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522937,Porostov,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522937,Porostov,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522953,Porúbka,1,Béla,Bugár,  3,1.93,
8,Košickı kraj,803,Michalovce,809,Sobrance,522953,Porúbka,2,Zuzana,Èaputová,  43,27.74,
8,Košickı kraj,803,Michalovce,809,Sobrance,522953,Porúbka,3,Martin,Daòo,  3,1.93,
8,Košickı kraj,803,Michalovce,809,Sobrance,522953,Porúbka,4,Štefan,Harabin,  17,10.96,
8,Košickı kraj,803,Michalovce,809,Sobrance,522953,Porúbka,5,Eduard,Chmelár,  4,2.58,
8,Košickı kraj,803,Michalovce,809,Sobrance,522953,Porúbka,6,Marian,Kotleba,  27,17.41,
8,Košickı kraj,803,Michalovce,809,Sobrance,522953,Porúbka,7,Milan,Krajniak,  5,3.22,
8,Košickı kraj,803,Michalovce,809,Sobrance,522953,Porúbka,8,József,Menyhárt,  1,0.64,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522953,Porúbka,9,František,Mikloško,  9,5.80,
8,Košickı kraj,803,Michalovce,809,Sobrance,522953,Porúbka,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522953,Porúbka,11,Maroš,Šefèoviè,  41,26.45,
8,Košickı kraj,803,Michalovce,809,Sobrance,522953,Porúbka,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522953,Porúbka,13,Bohumila,Tauchmannová,  1,0.64,
8,Košickı kraj,803,Michalovce,809,Sobrance,522953,Porúbka,14,Juraj,Zábojník,  1,0.64,
8,Košickı kraj,803,Michalovce,809,Sobrance,522953,Porúbka,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522970,Priekopa,1,Béla,Bugár,  2,1.94,
8,Košickı kraj,803,Michalovce,809,Sobrance,522970,Priekopa,2,Zuzana,Èaputová,  23,22.33,
8,Košickı kraj,803,Michalovce,809,Sobrance,522970,Priekopa,3,Martin,Daòo,  1,0.97,
8,Košickı kraj,803,Michalovce,809,Sobrance,522970,Priekopa,4,Štefan,Harabin,  24,23.30,
8,Košickı kraj,803,Michalovce,809,Sobrance,522970,Priekopa,5,Eduard,Chmelár,  10,9.70,
8,Košickı kraj,803,Michalovce,809,Sobrance,522970,Priekopa,6,Marian,Kotleba,  9,8.73,
8,Košickı kraj,803,Michalovce,809,Sobrance,522970,Priekopa,7,Milan,Krajniak,  4,3.88,
8,Košickı kraj,803,Michalovce,809,Sobrance,522970,Priekopa,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522970,Priekopa,9,František,Mikloško,  7,6.79,
8,Košickı kraj,803,Michalovce,809,Sobrance,522970,Priekopa,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,522970,Priekopa,11,Maroš,Šefèoviè,  22,21.35,
8,Košickı kraj,803,Michalovce,809,Sobrance,522970,Priekopa,12,Róbert,Švec,  1,0.97,
8,Košickı kraj,803,Michalovce,809,Sobrance,522970,Priekopa,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522970,Priekopa,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,522970,Priekopa,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,523003,Remetské Hámre,1,Béla,Bugár,  3,1.48,
8,Košickı kraj,803,Michalovce,809,Sobrance,523003,Remetské Hámre,2,Zuzana,Èaputová,  49,24.25,
8,Košickı kraj,803,Michalovce,809,Sobrance,523003,Remetské Hámre,3,Martin,Daòo,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,523003,Remetské Hámre,4,Štefan,Harabin,  50,24.75,
8,Košickı kraj,803,Michalovce,809,Sobrance,523003,Remetské Hámre,5,Eduard,Chmelár,  3,1.48,
8,Košickı kraj,803,Michalovce,809,Sobrance,523003,Remetské Hámre,6,Marian,Kotleba,  34,16.83,
8,Košickı kraj,803,Michalovce,809,Sobrance,523003,Remetské Hámre,7,Milan,Krajniak,  4,1.98,
8,Košickı kraj,803,Michalovce,809,Sobrance,523003,Remetské Hámre,8,József,Menyhárt,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,523003,Remetské Hámre,9,František,Mikloško,  5,2.47,
8,Košickı kraj,803,Michalovce,809,Sobrance,523003,Remetské Hámre,10,Robert,Mistrík,  0,0.00,X
8,Košickı kraj,803,Michalovce,809,Sobrance,523003,Remetské Hámre,11,Maroš,Šefèoviè,  54,26.73,
8,Košickı kraj,803,Michalovce,809,Sobrance,523003,Remetské Hámre,12,Róbert,Švec,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,523003,Remetské Hámre,13,Bohumila,Tauchmannová,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,523003,Remetské Hámre,14,Juraj,Zábojník,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,523003,Remetské Hámre,15,Ivan,Zuzula,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,523011,Ruská Bystrá,1,Béla,Bugár,  0,0.00,
8,Košickı kraj,803,Michalovce,809,Sobrance,523011,Ruská Bystrá,2,Zuzana,Èaputová,  2,4.87,
8,Košickı kraj,803,Michalovce,809,Sobrance,523011,Ruská Bystrá,3,Martin,Daòo,  1,2.43,
8,Košickı kraj,803,Michalovce,809,Sobrance,523011,Ruská Bystrá,4,Štefan,Harabin,  10,24.39,
