Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Okrsok,Poradie na hlasovacom lístku,Meno,Priezvisko,Poèet platnıch hlasov,Podiel platnıch hlasov z platnıch hlasov pre všetkıch kandidátov v %
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,10,1,Zuzana,Èaputová,  24,72.72
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,10,2,Maroš,Šefèoviè,  9,27.27
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,11,1,Zuzana,Èaputová,  44,61.97
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,11,2,Maroš,Šefèoviè,  27,38.02
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,12,1,Zuzana,Èaputová,  173,62.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,12,2,Maroš,Šefèoviè,  106,37.99
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,13,1,Zuzana,Èaputová,  224,64.92
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,13,2,Maroš,Šefèoviè,  121,35.07
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,14,1,Zuzana,Èaputová,  116,54.71
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,14,2,Maroš,Šefèoviè,  96,45.28
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,15,1,Zuzana,Èaputová,  215,58.74
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,15,2,Maroš,Šefèoviè,  151,41.25
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,16,1,Zuzana,Èaputová,  151,58.30
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,16,2,Maroš,Šefèoviè,  108,41.69
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,17,1,Zuzana,Èaputová,  165,67.62
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,17,2,Maroš,Šefèoviè,  79,32.37
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,18,1,Zuzana,Èaputová,  145,62.23
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,18,2,Maroš,Šefèoviè,  88,37.76
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,19,1,Zuzana,Èaputová,  207,69.23
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,19,2,Maroš,Šefèoviè,  92,30.76
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,20,1,Zuzana,Èaputová,  146,70.19
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,20,2,Maroš,Šefèoviè,  62,29.80
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,21,1,Zuzana,Èaputová,  196,64.90
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,21,2,Maroš,Šefèoviè,  106,35.09
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,22,1,Zuzana,Èaputová,  235,72.30
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,22,2,Maroš,Šefèoviè,  90,27.69
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,23,1,Zuzana,Èaputová,  148,60.65
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,23,2,Maroš,Šefèoviè,  96,39.34
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,24,1,Zuzana,Èaputová,  190,71.42
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,24,2,Maroš,Šefèoviè,  76,28.57
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,25,1,Zuzana,Èaputová,  78,93.97
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,25,2,Maroš,Šefèoviè,  5,6.02
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,26,1,Zuzana,Èaputová,  26,53.06
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,26,2,Maroš,Šefèoviè,  23,46.93
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,27,1,Zuzana,Èaputová,  27,67.50
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,514462,Rimavská Sobota,27,2,Maroš,Šefèoviè,  13,32.50
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515451,Rimavské Brezovo,1,1,Zuzana,Èaputová,  68,40.96
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515451,Rimavské Brezovo,1,2,Maroš,Šefèoviè,  98,59.03
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515469,Rimavské Janovce,1,1,Zuzana,Èaputová,  120,53.57
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515469,Rimavské Janovce,1,2,Maroš,Šefèoviè,  104,46.42
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,557811,Rimavské Zaluany,1,1,Zuzana,Èaputová,  53,37.06
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,557811,Rimavské Zaluany,1,2,Maroš,Šefèoviè,  90,62.93
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515485,Rovné,1,1,Zuzana,Èaputová,  13,38.23
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515485,Rovné,1,2,Maroš,Šefèoviè,  21,61.76
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515493,Rumince,1,1,Zuzana,Èaputová,  23,30.66
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515493,Rumince,1,2,Maroš,Šefèoviè,  52,69.33
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515531,Slizké,1,1,Zuzana,Èaputová,  9,30.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515531,Slizké,1,2,Maroš,Šefèoviè,  21,70.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515540,Stará Bašta,1,1,Zuzana,Èaputová,  53,79.10
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515540,Stará Bašta,1,2,Maroš,Šefèoviè,  14,20.89
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515566,Stránska,1,1,Zuzana,Èaputová,  30,45.45
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515566,Stránska,1,2,Maroš,Šefèoviè,  36,54.54
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515582,Studená,1,1,Zuzana,Èaputová,  14,46.66
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515582,Studená,1,2,Maroš,Šefèoviè,  16,53.33
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515604,Sútor,1,1,Zuzana,Èaputová,  60,77.92
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515604,Sútor,1,2,Maroš,Šefèoviè,  17,22.07
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515621,Šimonovce,1,1,Zuzana,Èaputová,  36,44.44
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515621,Šimonovce,1,2,Maroš,Šefèoviè,  45,55.55
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515639,Širkovce,1,1,Zuzana,Èaputová,  54,71.05
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515639,Širkovce,1,2,Maroš,Šefèoviè,  22,28.94
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515647,Španie Pole,1,1,Zuzana,Èaputová,  11,39.28
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515647,Španie Pole,1,2,Maroš,Šefèoviè,  17,60.71
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515655,Štrkovec,1,1,Zuzana,Èaputová,  42,71.18
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515655,Štrkovec,1,2,Maroš,Šefèoviè,  17,28.81
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515663,Tachty,1,1,Zuzana,Èaputová,  87,71.31
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515663,Tachty,1,2,Maroš,Šefèoviè,  35,28.68
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515671,Teplı Vrch,1,1,Zuzana,Èaputová,  39,31.45
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515671,Teplı Vrch,1,2,Maroš,Šefèoviè,  85,68.54
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515680,Tisovec,1,1,Zuzana,Èaputová,  68,59.13
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515680,Tisovec,1,2,Maroš,Šefèoviè,  47,40.86
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515680,Tisovec,2,1,Zuzana,Èaputová,  122,45.01
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515680,Tisovec,2,2,Maroš,Šefèoviè,  149,54.98
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515680,Tisovec,3,1,Zuzana,Èaputová,  120,47.80
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515680,Tisovec,3,2,Maroš,Šefèoviè,  131,52.19
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515680,Tisovec,4,1,Zuzana,Èaputová,  94,43.72
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515680,Tisovec,4,2,Maroš,Šefèoviè,  121,56.27
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515680,Tisovec,5,1,Zuzana,Èaputová,  50,43.47
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515680,Tisovec,5,2,Maroš,Šefèoviè,  65,56.52
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515698,Tomášovce,1,1,Zuzana,Èaputová,  29,76.31
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515698,Tomášovce,1,2,Maroš,Šefèoviè,  9,23.68
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515701,Uzovská Panica,1,1,Zuzana,Èaputová,  54,73.97
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515701,Uzovská Panica,1,2,Maroš,Šefèoviè,  19,26.02
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515795,Valice,1,1,Zuzana,Èaputová,  32,80.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515795,Valice,1,2,Maroš,Šefèoviè,  8,20.00
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515710,Vèelince,1,1,Zuzana,Èaputová,  59,62.10
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515710,Vèelince,1,2,Maroš,Šefèoviè,  36,37.89
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515728,Veèelkov,1,1,Zuzana,Èaputová,  24,63.15
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515728,Veèelkov,1,2,Maroš,Šefèoviè,  14,36.84
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515736,Ve¾ké Teriakovce,1,1,Zuzana,Èaputová,  70,49.64
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515736,Ve¾ké Teriakovce,1,2,Maroš,Šefèoviè,  71,50.35
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515736,Ve¾ké Teriakovce,2,1,Zuzana,Èaputová,  20,33.89
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515736,Ve¾ké Teriakovce,2,2,Maroš,Šefèoviè,  39,66.10
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515744,Ve¾kı Blh,1,1,Zuzana,Èaputová,  105,69.07
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515744,Ve¾kı Blh,1,2,Maroš,Šefèoviè,  47,30.92
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515752,Vieska nad Blhom,1,1,Zuzana,Èaputová,  6,46.15
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515752,Vieska nad Blhom,1,2,Maroš,Šefèoviè,  7,53.84
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515779,Vlkyòa,1,1,Zuzana,Èaputová,  42,95.45
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515779,Vlkyòa,1,2,Maroš,Šefèoviè,  2,4.54
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,557901,Vyšné Valice,1,1,Zuzana,Èaputová,  33,82.50
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,557901,Vyšné Valice,1,2,Maroš,Šefèoviè,  7,17.50
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515809,Vyšnı Skálnik,1,1,Zuzana,Èaputová,  26,45.61
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515809,Vyšnı Skálnik,1,2,Maroš,Šefèoviè,  31,54.38
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515817,Zádor,1,1,Zuzana,Èaputová,  7,46.66
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515817,Zádor,1,2,Maroš,Šefèoviè,  8,53.33
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,557927,Zacharovce,1,1,Zuzana,Èaputová,  39,54.16
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,557927,Zacharovce,1,2,Maroš,Šefèoviè,  33,45.83
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515841,íp,1,1,Zuzana,Èaputová,  41,77.35
6,Banskobystrickı kraj,604,Rimavská Sobota,609,Rimavská Sobota,515841,íp,1,2,Maroš,Šefèoviè,  12,22.64
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515868,Balog nad Ip¾om,1,1,Zuzana,Èaputová,  138,63.30
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515868,Balog nad Ip¾om,1,2,Maroš,Šefèoviè,  80,36.69
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515876,Bátorová,1,1,Zuzana,Èaputová,  45,56.96
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515876,Bátorová,1,2,Maroš,Šefèoviè,  34,43.03
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515884,Brusník,1,1,Zuzana,Èaputová,  8,25.00
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515884,Brusník,1,2,Maroš,Šefèoviè,  24,75.00
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515892,Bušince,1,1,Zuzana,Èaputová,  155,60.31
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515892,Bušince,1,2,Maroš,Šefèoviè,  102,39.68
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515906,Èebovce,1,1,Zuzana,Èaputová,  149,77.20
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515906,Èebovce,1,2,Maroš,Šefèoviè,  44,22.79
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515914,Èeláre,1,1,Zuzana,Èaputová,  59,72.83
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515914,Èeláre,1,2,Maroš,Šefèoviè,  22,27.16
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515922,Èelovce,1,1,Zuzana,Èaputová,  48,43.63
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515922,Èelovce,1,2,Maroš,Šefèoviè,  62,56.36
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515931,Èerveòany,1,1,Zuzana,Èaputová,  4,25.00
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515931,Èerveòany,1,2,Maroš,Šefèoviè,  12,75.00
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515949,Daèov Lom,1,1,Zuzana,Èaputová,  52,40.31
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515949,Daèov Lom,1,2,Maroš,Šefèoviè,  77,59.68
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515957,Dolinka,1,1,Zuzana,Èaputová,  36,58.06
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515957,Dolinka,1,2,Maroš,Šefèoviè,  26,41.93
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515965,Dolná Strehová,1,1,Zuzana,Èaputová,  167,47.85
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515965,Dolná Strehová,1,2,Maroš,Šefèoviè,  182,52.14
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515973,Dolné Plachtince,1,1,Zuzana,Èaputová,  79,45.40
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515973,Dolné Plachtince,1,2,Maroš,Šefèoviè,  95,54.59
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515981,Dolné Strháre,1,1,Zuzana,Èaputová,  18,29.50
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515981,Dolné Strháre,1,2,Maroš,Šefèoviè,  43,70.49
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515990,Ïurkovce,1,1,Zuzana,Èaputová,  18,48.64
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,515990,Ïurkovce,1,2,Maroš,Šefèoviè,  19,51.35
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516007,Glabušovce,1,1,Zuzana,Èaputová,  34,80.95
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516007,Glabušovce,1,2,Maroš,Šefèoviè,  8,19.04
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516015,Horná Strehová,1,1,Zuzana,Èaputová,  33,63.46
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516015,Horná Strehová,1,2,Maroš,Šefèoviè,  19,36.53
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516023,Horné Plachtince,1,1,Zuzana,Èaputová,  28,42.42
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516023,Horné Plachtince,1,2,Maroš,Šefèoviè,  38,57.57
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516031,Horné Strháre,1,1,Zuzana,Èaputová,  37,40.21
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516031,Horné Strháre,1,2,Maroš,Šefèoviè,  55,59.78
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516040,Hrušov,1,1,Zuzana,Èaputová,  102,34.69
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516040,Hrušov,1,2,Maroš,Šefèoviè,  192,65.30
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516058,Chrastince,1,1,Zuzana,Èaputová,  20,48.78
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516058,Chrastince,1,2,Maroš,Šefèoviè,  21,51.21
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516066,Chrany,1,1,Zuzana,Èaputová,  8,17.77
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516066,Chrany,1,2,Maroš,Šefèoviè,  37,82.22
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516074,Ipe¾ské Predmostie,1,1,Zuzana,Èaputová,  74,73.26
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516074,Ipe¾ské Predmostie,1,2,Maroš,Šefèoviè,  27,26.73
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516082,Kamenné Kosihy,1,1,Zuzana,Èaputová,  79,68.10
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516082,Kamenné Kosihy,1,2,Maroš,Šefèoviè,  37,31.89
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516091,Kiarov,1,1,Zuzana,Èaputová,  37,50.68
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516091,Kiarov,1,2,Maroš,Šefèoviè,  36,49.31
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516104,Kleòany,1,1,Zuzana,Èaputová,  25,58.13
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516104,Kleòany,1,2,Maroš,Šefèoviè,  18,41.86
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516112,Koláre,1,1,Zuzana,Èaputová,  41,62.12
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516112,Koláre,1,2,Maroš,Šefèoviè,  25,37.87
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516121,Kosihovce,1,1,Zuzana,Èaputová,  52,54.16
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516121,Kosihovce,1,2,Maroš,Šefèoviè,  44,45.83
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516139,Kosihy nad Ip¾om,1,1,Zuzana,Èaputová,  65,60.74
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516139,Kosihy nad Ip¾om,1,2,Maroš,Šefèoviè,  42,39.25
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516147,Kováèovce,1,1,Zuzana,Èaputová,  30,42.85
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516147,Kováèovce,1,2,Maroš,Šefèoviè,  40,57.14
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516155,Lesenice,1,1,Zuzana,Èaputová,  90,56.25
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516155,Lesenice,1,2,Maroš,Šefèoviè,  70,43.75
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516163,¼uborieèka,1,1,Zuzana,Èaputová,  26,32.50
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516163,¼uborieèka,1,2,Maroš,Šefèoviè,  54,67.50
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516171,Malá Èalomija,1,1,Zuzana,Èaputová,  28,35.00
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516171,Malá Èalomija,1,2,Maroš,Šefèoviè,  52,65.00
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,558206,Malé Straciny,1,1,Zuzana,Èaputová,  23,60.52
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,558206,Malé Straciny,1,2,Maroš,Šefèoviè,  15,39.47
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516198,Malé Zlievce,1,1,Zuzana,Èaputová,  52,65.00
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516198,Malé Zlievce,1,2,Maroš,Šefèoviè,  28,35.00
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,558192,Malı Krtíš,1,1,Zuzana,Èaputová,  81,54.00
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,558192,Malı Krtíš,1,2,Maroš,Šefèoviè,  69,46.00
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516210,Modrı Kameò,1,1,Zuzana,Èaputová,  212,48.73
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516210,Modrı Kameò,1,2,Maroš,Šefèoviè,  223,51.26
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516228,Mu¾a,1,1,Zuzana,Èaputová,  35,87.50
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516228,Mu¾a,1,2,Maroš,Šefèoviè,  5,12.50
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516236,Nenince,1,1,Zuzana,Èaputová,  232,65.72
6,Banskobystrickı kraj,605,Ve¾kı Krtíš,610,Ve¾kı Krtíš,516236,Nenince,1,2,Maroš,Šefèoviè,  121,34.27
